run,split,instance_id,resolved,steps,cost_usd,exit_status,failed_edits
20240402_sweagent_gpt4,full,scikit-learn__scikit-learn-9288,False,16,2.12229000,submitted,0
20240402_sweagent_gpt4,full,scikit-learn__scikit-learn-9304,True,16,1.73765000,submitted,0
20240402_sweagent_gpt4,full,scikit-learn__scikit-learn-9775,False,22,2.89520000,submitted,10
20240402_sweagent_gpt4,full,scikit-learn__scikit-learn-9939,False,9,0.93073000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10021,False,19,1.75716000,submitted,3
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10048,False,30,4.03922000,submitted (exit_cost),27
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10067,False,12,1.26200000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10097,False,18,1.64082000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10137,False,21,2.39152000,submitted,5
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10191,False,31,4.00648000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10207,False,7,0.73442000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10320,False,28,3.26890000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10321,True,9,0.84928000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10323,False,33,4.10692000,submitted (exit_cost),4
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10325,False,33,4.14975000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10353,False,9,1.24003000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10360,False,12,1.62538000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10427,False,35,4.16236000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10435,False,12,1.45429000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10449,False,11,1.12721000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10451,False,34,4.07778000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10457,True,11,1.05708000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10466,True,11,1.09024000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10481,False,19,1.99544000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10492,True,4,0.35334000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10504,False,16,1.70900000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10551,False,11,1.02326000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10614,False,19,2.16531000,submitted,4
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10673,False,14,1.67919000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10757,False,10,1.02215000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10807,False,20,2.40473000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-10819,False,35,4.06999000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-11109,False,27,3.55097000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-11192,False,30,4.13246000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-11266,False,11,4.11853000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-11311,False,13,1.45468000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-11312,False,14,1.48849000,submitted,6
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-11316,False,27,3.04945000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-11445,False,33,4.09434000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-11489,False,11,1.26872000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-11502,True,6,0.52334000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-11503,False,32,4.14307000,submitted (exit_cost),2
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-11510,False,19,4.12593000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-11544,False,24,3.28212000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-11550,False,15,1.34234000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7234,False,21,2.30554000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7268,False,7,0.68203000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7305,False,35,4.08758000,submitted (exit_cost),7
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7350,False,20,2.24099000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7351,False,21,2.48394000,submitted,5
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7356,False,33,4.10694000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7374,False,14,1.57464000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7380,False,34,4.12777000,submitted (exit_cost),4
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7395,False,18,2.02089000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7440,False,12,1.19777000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7454,False,21,2.20900000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7462,False,22,2.09593000,submitted,2
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7501,False,35,4.11682000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7557,False,10,0.83493000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7578,False,24,3.03530000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7590,False,7,0.71019000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7593,False,20,2.30450000,submitted,3
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7597,False,32,4.06601000,submitted (exit_cost),11
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7615,False,17,1.54133000,submitted,4
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7670,False,9,1.66180000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7686,False,31,4.04846000,submitted (exit_cost),1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7738,False,28,3.27215000,submitted,4
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7748,False,27,4.08093000,submitted (exit_cost),18
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7757,False,32,3.68233000,submitted,5
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7760,False,8,0.84579000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7762,False,13,1.68628000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7814,True,13,1.23806000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7831,False,14,1.52423000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7854,False,36,4.11203000,submitted (exit_cost),4
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7859,False,11,1.54134000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7889,True,15,1.45977000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7906,False,30,4.06401000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7910,False,34,4.08404000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7923,False,29,4.03013000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7930,False,35,4.09888000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7961,False,32,4.06278000,submitted (exit_cost),28
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7975,False,14,1.51070000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-7985,False,36,4.12765000,submitted (exit_cost),7
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8007,False,32,4.01715000,submitted (exit_cost),6
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8020,False,7,0.67888000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8026,False,11,1.19057000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8028,False,14,4.50741000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8035,False,16,1.82502000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8037,False,9,0.99673000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8056,False,30,3.05231000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8058,False,20,2.28493000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8075,False,37,4.12276000,submitted (exit_cost),2
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8095,False,31,4.08927000,submitted (exit_cost),1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8117,False,8,0.87750000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8120,False,14,1.27729000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8125,False,20,2.25521000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8202,False,28,2.92782000,submitted,3
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8264,False,21,2.62252000,submitted,6
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8265,False,9,1.42222000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8269,False,13,1.33269000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8273,False,9,1.12779000,submitted,2
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8278,False,35,4.12072000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8282,False,16,1.47040000,submitted,3
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8284,False,30,4.09148000,submitted (exit_cost),2
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8291,False,22,2.77784000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8362,False,37,4.11695000,submitted (exit_cost),2
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8435,False,36,4.07036000,submitted (exit_cost),2
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8459,False,24,2.77832000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8474,False,19,2.33470000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8475,False,9,1.02684000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8481,False,32,4.03570000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8506,False,8,0.87465000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8509,False,16,1.75764000,submitted,8
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8539,False,10,0.90641000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8548,False,31,3.74501000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8551,False,35,4.00446000,submitted (exit_cost),5
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8552,False,13,1.36052000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8579,False,17,1.88102000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8593,False,21,3.13978000,submitted,3
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8595,False,23,2.13625000,submitted,5
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8599,False,26,3.22811000,submitted,2
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8611,False,10,1.26215000,submitted,2
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8620,False,32,4.09373000,submitted (exit_cost),27
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8621,False,21,2.18390000,submitted,2
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8627,False,24,2.32514000,submitted,2
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8633,False,10,0.96524000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8638,False,14,1.68328000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8658,False,9,1.06227000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8674,False,16,1.94252000,submitted,2
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8679,False,28,3.27364000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8684,True,9,0.95076000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8697,False,23,2.16960000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8707,False,16,1.81115000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8713,True,11,1.01731000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8719,False,30,2.92973000,submitted,2
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8721,False,33,4.05382000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8729,False,22,2.84267000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8731,False,29,4.05056000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8771,False,16,1.78626000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8801,False,26,2.86574000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8863,False,13,2.21428000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8951,False,26,3.13811000,submitted,2
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-8969,False,22,2.79114000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9015,False,16,1.63121000,submitted,6
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9053,False,10,0.84175000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9104,False,4,0.66532000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9128,False,6,0.45698000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9155,False,33,4.14706000,submitted (exit_cost),8
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9171,False,30,4.05784000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9180,False,33,4.08235000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9207,False,24,2.26979000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9229,False,13,1.26249000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9230,False,7,0.72107000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9231,False,14,1.67928000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9233,False,19,2.17158000,submitted,2
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9234,False,25,3.70482000,submitted,10
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9246,False,13,1.40738000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9258,False,30,3.75411000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9260,False,24,3.34072000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9261,False,12,1.06103000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9281,False,27,2.51257000,submitted,3
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9289,False,37,3.88467000,submitted,4
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9309,False,6,0.57718000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9320,True,18,1.84898000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9350,False,23,2.30422000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9367,False,15,1.48483000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9386,False,7,0.68150000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9459,False,11,1.21933000,submitted,2
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9461,False,13,1.12899000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9464,False,12,1.02379000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9467,True,11,1.44694000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9547,False,24,2.63397000,submitted,5
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9591,False,14,1.31593000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9602,False,19,1.67650000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9654,False,41,4.05130000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9658,False,15,2.48766000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9665,False,13,1.24219000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9673,False,21,2.01822000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9698,False,32,4.03135000,submitted (exit_cost),6
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9711,True,6,0.59352000,submitted,1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9797,False,34,4.00833000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9798,False,9,0.92713000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9799,False,13,1.05766000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9828,False,12,1.27333000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9829,False,5,0.50809000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9902,False,31,3.65669000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9931,False,33,4.15225000,submitted (exit_cost),1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9982,False,10,0.99449000,submitted,0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9987,False,31,4.14894000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9997,False,38,4.01763000,submitted (exit_cost),1
20240402_sweagent_gpt4,full,sphinx-doc__sphinx-9999,False,12,4.40124000,exit_cost,0
20240402_sweagent_gpt4,full,sympy__sympy-11232,False,14,1.46761000,submitted,0
20240402_sweagent_gpt4,full,sympy__sympy-11384,False,23,2.68937000,submitted,4
20240402_sweagent_gpt4,full,sympy__sympy-11400,False,33,4.12135000,submitted (exit_cost),9
20240402_sweagent_gpt4,full,sympy__sympy-11438,True,21,2.23110000,submitted,3
20240402_sweagent_gpt4,full,sympy__sympy-11618,False,11,0.95803000,submitted,0
20240402_sweagent_gpt4,full,sympy__sympy-11787,False,20,2.35249000,submitted,0
20240402_sweagent_gpt4,full,sympy__sympy-11788,False,13,1.25694000,submitted,1
20240402_sweagent_gpt4,full,sympy__sympy-11794,True,10,0.94830000,submitted,0
20240402_sweagent_gpt4,full,sympy__sympy-11796,False,9,0.85612000,submitted,0
20240402_sweagent_gpt4,full,sympy__sympy-11818,False,23,2.62629000,submitted,0
20240402_sweagent_gpt4,full,sympy__sympy-11822,False,13,1.26952000,submitted,0
20240402_sweagent_gpt4,full,sympy__sympy-11831,False,33,4.07360000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sympy__sympy-11862,False,32,4.05253000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sympy__sympy-11870,False,9,0.92837000,submitted,0
20240402_sweagent_gpt4,full,sympy__sympy-11897,False,25,4.04555000,submitted (exit_cost),5
20240402_sweagent_gpt4,full,sympy__sympy-11919,False,32,4.03437000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sympy__sympy-11989,False,31,4.05518000,submitted (exit_cost),11
20240402_sweagent_gpt4,full,sympy__sympy-12088,False,30,4.06891000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sympy__sympy-12096,False,36,4.00863000,submitted (exit_cost),28
20240402_sweagent_gpt4,full,sympy__sympy-12108,False,14,1.23721000,submitted,0
20240402_sweagent_gpt4,full,sympy__sympy-12144,False,34,4.11339000,submitted (exit_cost),0
20240402_sweagent_gpt4,full,sympy__sympy-12171,False,17,1.81533000,submitted,1
20240402_sweagent_gpt4,full,sympy__sympy-12183,False,12,1.06983000,submitted,1
20240402_sweagent_gpt4,full,sympy__sympy-12194,False,25,2.85162000,submitted,2
20240402_sweagent_gpt4,full,sympy__sympy-12214,False,14,1.55813000,submitted,1
